Longitude,Latitude,class
107.1711244,22.79623255,10
107.1712143,22.79623255,10
107.1711244,22.79614272,10
107.1712143,22.79614272,10
107.1757957,22.79587323,10
107.1758855,22.79587323,10
107.2226877,22.79587323,10
107.1758855,22.7957834,10
107.1721126,22.79569357,10
107.1758855,22.79569357,10
107.1748974,22.79497491,10
107.1749872,22.79497491,10
107.175077,22.79497491,10
107.1748974,22.79488508,10
107.1749872,22.79488508,10
107.175077,22.79488508,10
107.1749872,22.79479525,10
107.175077,22.79479525,10
107.169777,22.7940766,10
107.169777,22.79398677,10
107.1696871,22.79389694,10
107.1696871,22.7938071,10
109.0842665,22.79093249,10
109.0843563,22.79093249,10
109.0842665,22.79084266,10
109.0843563,22.79084266,10
107.5814749,22.79075283,10
107.5815647,22.79075283,10
107.5814749,22.790663,10
107.5815647,22.790663,10
107.1919654,22.79048334,10
107.1920552,22.79048334,10
107.192145,22.79048334,10
107.1919654,22.79039351,10
107.1920552,22.79039351,10
107.132946,22.79003418,10
107.132946,22.78994435,10
107.1945705,22.7875189,10
107.1945705,22.78742906,10
107.870912,22.78689008,10
107.8710019,22.78689008,10
107.1960078,22.78428496,10
107.1960976,22.78428496,10
107.7688634,22.78329681,10
107.7689533,22.78329681,10
107.7688634,22.78320698,10
107.7689533,22.78320698,10
107.5600051,22.77889507,10
107.5600051,22.77880524,10
107.9376569,22.77736793,10
107.9336144,22.77593063,10
107.9337043,22.77593063,10
107.2076859,22.77485265,10
107.2076859,22.77476282,10
107.2077757,22.77476282,10
107.2076859,22.77467299,10
107.2077757,22.77467299,10
107.5425778,22.77395434,10
107.5661137,22.77260686,10
107.5661137,22.77251703,10
107.1548649,22.77179838,10
107.1547751,22.77170855,10
107.1548649,22.77170855,10
107.1560327,22.77125939,10
107.1561226,22.77125939,10
107.1562124,22.77125939,10
107.1562124,22.77116956,10
107.1553141,22.7709899,10
107.1554039,22.7709899,10
107.9339738,22.77045091,10
107.9339738,22.77036107,10
107.5697069,22.76991192,10
107.5697069,22.76982209,10
107.5697069,22.76973225,10
107.5696171,22.76874411,10
107.5696171,22.76865428,10
107.7639227,22.76353388,10
107.7639227,22.76344405,10
107.5065554,22.76326438,10
107.3278805,22.76317455,10
107.3279703,22.76317455,10
107.3278805,22.76308472,10
107.3278805,22.76299489,10
107.2066079,22.7590423,10
107.5573102,22.75850331,10
107.5574,22.75850331,10
107.5574898,22.75850331,10
107.5575797,22.75850331,10
107.5574898,22.75841348,10
107.5575797,22.75841348,10
107.5049384,22.75751517,10
107.5050282,22.75751517,10
107.9736793,22.75751517,10
107.5010756,22.75742533,10
107.5011655,22.75742533,10
107.5049384,22.75742533,10
107.5050282,22.75742533,10
107.5012553,22.7573355,10
107.5049384,22.7573355,10
107.5050282,22.7573355,10
107.5049384,22.75724567,10
107.5050282,22.75724567,10
107.5050282,22.75715584,10
107.5026926,22.75706601,10
107.5027824,22.75706601,10
107.5028723,22.75706601,10
107.5050282,22.75706601,10
107.5026926,22.75697618,10
107.5027824,22.75697618,10
107.5028723,22.75697618,10
107.5103283,22.75652702,10
107.282246,22.75553887,10
107.2823359,22.75553887,10
107.2734425,22.75535921,10
107.5091605,22.75508971,10
107.5092503,22.75508971,10
107.5093401,22.75508971,10
107.5091605,22.75499988,10
107.5092503,22.75499988,10
107.5093401,22.75499988,10
107.5095198,22.75491005,10
107.5095198,22.75482022,10
107.5095198,22.75473039,10
107.5095198,22.75464056,10
107.5096096,22.75464056,10
107.5093401,22.75455073,10
107.50943,22.75455073,10
107.5095198,22.75455073,10
107.5096096,22.75455073,10
107.5096995,22.75455073,10
107.5092503,22.75446089,10
107.5093401,22.75446089,10
107.50943,22.75446089,10
107.5095198,22.75446089,10
107.5096096,22.75446089,10
107.5096995,22.75446089,10
107.5095198,22.75437106,10
107.5096096,22.75437106,10
107.5096995,22.75437106,10
107.5095198,22.75428123,10
107.5096096,22.75428123,10
107.5096995,22.75428123,10
107.4903857,22.75185578,10
107.4903857,22.75176595,10
107.4903857,22.75167612,10
107.5300912,22.75113713,10
107.5045791,22.75014898,10
107.5046689,22.75014898,10
107.5047587,22.75014898,10
107.5043994,22.75005915,10
107.5044892,22.75005915,10
107.5045791,22.75005915,10
107.5046689,22.75005915,10
107.5047587,22.75005915,10
107.5046689,22.74996932,10
107.5047587,22.74996932,10
107.5046689,22.74987949,10
107.5047587,22.74987949,10
107.9040599,22.74987949,10
107.9041497,22.74987949,10
107.9040599,22.74978965,10
107.5119453,22.74880151,10
107.5361099,22.74817269,10
107.5361099,22.74808286,10
107.5361998,22.74799302,10
107.5361998,22.74790319,10
107.5412303,22.74269296,10
107.5367388,22.74242347,10
107.5368286,22.74242347,10
107.5369184,22.74242347,10
107.5367388,22.74233364,10
107.5368286,22.74233364,10
107.492362,22.73820139,10
107.492362,22.73811156,10
107.4899365,22.73613526,10
107.1873839,22.73532678,10
107.1885518,22.73496745,10
107.1886416,22.73496745,10
107.1887314,22.73496745,10
107.1888212,22.73496745,10
107.1888212,22.73487762,10
107.1889111,22.73487762,10
107.1888212,22.73478779,10
107.1889111,22.73478779,10
107.5496745,22.73460813,10
107.5497643,22.73460813,10
107.7942857,22.73451829,10
107.7942857,22.73442846,10
107.7942857,22.73433863,10
107.0220939,22.7342488,10
107.0221838,22.7342488,10
107.7942857,22.7342488,10
107.0220939,22.73415897,10
107.0221838,22.73415897,10
107.0222736,22.73415897,10
107.1845093,22.73370981,10
107.1845992,22.73370981,10
107.1845992,22.73361998,10
107.1845992,22.73353015,10
107.1845992,22.73344032,10
107.1833415,22.73155385,10
107.1834314,22.73155385,10
107.1835212,22.73155385,10
107.183611,22.73155385,10
107.1832517,22.73146402,10
107.1833415,22.73146402,10
107.1834314,22.73146402,10
107.1835212,22.73146402,10
107.183611,22.73146402,10
107.1832517,22.73137419,10
107.1833415,22.73137419,10
107.1834314,22.73137419,10
107.1835212,22.73137419,10
107.183611,22.73137419,10
107.1835212,22.73128436,10
107.183611,22.73128436,10
107.1837009,22.73119453,10
107.1837009,22.7311047,10
107.1837907,22.7311047,10
107.1837009,22.73101487,10
107.1837907,22.73101487,10
107.1838805,22.73101487,10
107.1839703,22.73101487,10
107.1837009,22.73092503,10
107.1837907,22.73092503,10
107.1838805,22.73092503,10
107.1839703,22.73092503,10
107.1834314,22.7308352,10
107.1835212,22.7308352,10
107.183611,22.7308352,10
107.1839703,22.7308352,10
107.1834314,22.73074537,10
107.1835212,22.73074537,10
107.183611,22.73074537,10
107.1839703,22.73074537,10
107.3120701,22.7291284,10
107.5629696,22.7291284,10
107.8498915,22.7291284,10
107.5628797,22.72903857,10
107.5629696,22.72903857,10
107.0325144,22.72526565,10
107.0325144,22.72517582,10
107.0325144,22.72508598,10
107.0326042,22.72508598,10
107.0325144,22.72499615,10
107.0326042,22.72499615,10
107.0338619,22.72445716,10
107.0335025,22.72409784,10
107.0335924,22.72409784,10
107.0336822,22.72409784,10
107.033772,22.72409784,10
107.0338619,22.72409784,10
107.0339517,22.72409784,10
107.0336822,22.72400801,10
107.033772,22.72400801,10
107.0338619,22.72400801,10
107.0339517,22.72400801,10
107.034311,22.72400801,10
107.1673515,22.72400801,10
107.0338619,22.72391817,10
107.0339517,22.72391817,10
107.0340415,22.72391817,10
107.0341314,22.72391817,10
107.1673515,22.72391817,10
107.0338619,22.72382834,10
107.0339517,22.72382834,10
107.0340415,22.72382834,10
107.0341314,22.72382834,10
107.1673515,22.72382834,10
107.1674413,22.72382834,10
107.3088362,22.72382834,10
107.0340415,22.72373851,10
107.1673515,22.72373851,10
107.1674413,22.72373851,10
107.1673515,22.72364868,10
107.1674413,22.72364868,10
107.1671718,22.72355885,10
107.1672617,22.72355885,10
107.1673515,22.72355885,10
107.1674413,22.72355885,10
107.1675312,22.72355885,10
107.167621,22.72355885,10
107.1677108,22.72355885,10
107.1671718,22.72346902,10
107.1672617,22.72346902,10
107.1673515,22.72346902,10
107.1674413,22.72346902,10
107.1672617,22.72337919,10
107.1672617,22.72328935,10
107.5756358,22.72328935,10
107.15217,22.72185205,10
107.1522598,22.72185205,10
107.15217,22.72176222,10
107.1522598,22.72176222,10
107.0514688,22.72050458,10
107.0515587,22.72050458,10
107.5698866,22.72005542,10
107.5699764,22.72005542,10
107.5698866,22.71996559,10
107.5699764,22.71996559,10
107.3111718,22.71888761,10
107.1386054,22.71718081,10
107.1386054,22.71709098,10
107.0608113,22.71502485,10
107.0608113,22.71493502,10
107.0609012,22.71493502,10
107.0478756,22.71412654,10
107.0500315,22.71385704,10
107.0500315,22.71376721,10
107.0501214,22.71376721,10
107.0489536,22.71367738,10
107.0500315,22.71367738,10
107.0501214,22.71367738,10
107.0500315,22.71358755,10
107.0501214,22.71358755,10
107.0500315,22.71349772,10
107.0501214,22.71349772,10
107.0516485,22.71331805,10
107.0517383,22.71331805,10
107.0516485,22.71322822,10
107.0517383,22.71322822,10
107.3180888,22.71322822,10
107.3181786,22.71322822,10
107.0523672,22.71313839,10
107.0527265,22.71313839,10
107.317999,22.71313839,10
107.3180888,22.71313839,10
107.3181786,22.71313839,10
107.3363246,22.71295873,10
107.0511095,22.7125994,10
107.0559604,22.71250957,10
107.0560502,22.71250957,10
107.0561401,22.71250957,10
107.0559604,22.71241974,10
107.0560502,22.71241974,10
107.0561401,22.71241974,10
107.0560502,22.71232991,10
107.58408,22.71206041,10
107.0527265,22.71161125,10
107.0542536,22.71161125,10
107.0527265,22.71152142,10
107.0542536,22.71152142,10
107.0542536,22.71143159,10
107.0529061,22.71107227,10
107.052996,22.71107227,10
107.0530858,22.71107227,10
107.0529061,22.71098243,10
107.052996,22.71098243,10
107.0530858,22.71098243,10
107.0529061,22.7108926,10
107.0529061,22.71080277,10
107.6116583,22.71071294,10
107.6117481,22.71071294,10
107.6118379,22.71071294,10
107.6116583,22.71062311,10
107.6117481,22.71062311,10
107.6118379,22.71062311,10
107.6116583,22.71053328,10
107.6117481,22.71053328,10
107.6118379,22.71053328,10
107.1348325,22.71044345,10
107.6116583,22.71044345,10
107.6117481,22.71044345,10
107.6118379,22.71044345,10
107.0527265,22.71008412,10
107.3171905,22.70981462,10
107.3171905,22.70972479,10
107.1433665,22.70936547,10
107.1433665,22.70927564,10
107.1278256,22.70792816,10
107.1279155,22.70792816,10
107.1278256,22.70783833,10
107.1279155,22.70783833,10
107.1278256,22.7077485,10
107.1279155,22.7077485,10
107.5565017,22.7077485,10
107.5565915,22.7077485,10
107.5566814,22.7077485,10
107.1278256,22.70765867,10
107.1279155,22.70765867,10
107.5565017,22.70765867,10
107.5565915,22.70765867,10
107.5566814,22.70765867,10
107.5564119,22.70756884,10
107.5565017,22.70756884,10
107.5561424,22.707479,10
107.5562322,22.707479,10
107.556322,22.707479,10
107.5564119,22.707479,10
107.5565017,22.707479,10
107.5566814,22.70685018,10
107.13618,22.70676035,10
107.13618,22.70667052,10
107.5567712,22.70649086,10
107.556861,22.70649086,10
107.5567712,22.70640103,10
107.556861,22.70640103,10
107.5567712,22.70631119,10
107.5567712,22.70622136,10
107.3239279,22.70541288,10
107.3239279,22.70532305,10
107.3240177,22.70532305,10
107.3239279,22.70523322,10
107.3240177,22.70523322,10
107.3239279,22.70514338,10
107.3240177,22.70514338,10
107.0462586,22.70487389,10
107.0463484,22.70487389,10
107.0462586,22.70478406,10
107.0463484,22.70478406,10
107.5421286,22.70478406,10
107.5422185,22.70478406,10
107.5421286,22.70469423,10
107.5422185,22.70469423,10
107.3227601,22.70415524,10
107.3227601,22.70406541,10
107.1350122,22.70388574,10
107.135102,22.70388574,10
107.135102,22.70298743,10
107.1351918,22.70298743,10
107.135102,22.7028976,10
107.1351918,22.7028976,10
107.3180888,22.70074164,10
107.3180888,22.70065181,10
107.5246115,22.6963399,10
107.5247013,22.6963399,10
107.5247912,22.6963399,10
107.5246115,22.69625006,10
107.5247013,22.69625006,10
107.5247912,22.69625006,10
107.4773601,22.6960704,10
107.1210883,22.69364495,10
107.1245917,22.69274663,10
107.124412,22.69256697,10
107.1242324,22.69247714,10
107.5161673,22.69211781,10
107.3079379,22.69184832,10
107.3080277,22.69184832,10
107.3081175,22.69184832,10
107.3079379,22.69175849,10
107.1219866,22.6912195,10
107.1220764,22.6912195,10
107.5108673,22.69014152,10
107.5040401,22.6892432,10
107.5145504,22.68870422,10
107.5155385,22.68807539,10
107.5155385,22.68798556,10
107.5156283,22.68798556,10
107.5157182,22.68798556,10
107.5157182,22.68789573,10
107.515808,22.68789573,10
107.5158978,22.68789573,10
107.5157182,22.6878059,10
107.515808,22.6878059,10
107.5158978,22.6878059,10
107.5159877,22.6878059,10
107.5158978,22.68771607,10
107.5159877,22.68771607,10
107.7626651,22.68771607,10
107.7627549,22.68771607,10
107.7626651,22.68762624,10
107.7627549,22.68762624,10
107.7626651,22.68753641,10
107.7627549,22.68753641,10
107.3070395,22.68430247,10
107.3787251,22.68349399,10
107.3788149,22.68349399,10
107.3789048,22.68349399,10
107.5176046,22.68169736,10
107.8476457,22.67001926,10
107.8477355,22.67001926,10
107.8478253,22.67001926,10
107.8476457,22.66992943,10
107.8477355,22.66992943,10
107.8478253,22.66992943,10
107.506735,22.66885145,10
107.5068249,22.66876162,10
107.5069147,22.66876162,10
107.2605068,22.66651583,10
107.3849235,22.66480903,10
107.433163,22.66391071,10
107.3230296,22.66328189,10
107.3230296,22.66319206,10
107.3231194,22.66319206,10
107.3232092,22.66319206,10
107.3246465,22.66220391,10
107.3246465,22.66211408,10
107.3245567,22.66202425,10
107.3246465,22.66202425,10
107.3247363,22.66202425,10
107.3245567,22.66193442,10
107.3246465,22.66193442,10
107.3247363,22.66193442,10
107.324377,22.66184459,10
107.3244669,22.66184459,10
107.3245567,22.66184459,10
107.324377,22.66175476,10
107.3244669,22.66175476,10
107.3245567,22.66175476,10
107.2457744,22.66166493,10
107.2457744,22.66157509,10
107.3684843,22.65825133,10
107.361208,22.65807166,10
107.8647137,22.6547479,10
107.8647137,22.65465807,10
107.8644442,22.65456823,10
107.864534,22.65456823,10
107.8646238,22.65456823,10
107.8642645,22.6544784,10
107.8643543,22.6544784,10
107.8644442,22.6544784,10
107.864534,22.6544784,10
107.8646238,22.6544784,10
107.4508598,22.65313093,10
107.1726516,22.6530411,10
107.4506802,22.6530411,10
107.45077,22.6530411,10
107.4508598,22.6530411,10
107.4508598,22.65295127,10
107.8641747,22.65295127,10
107.4508598,22.65286144,10
107.8641747,22.65286144,10
107.4508598,22.6527716,10
107.4109746,22.65241228,10
107.4110644,22.65241228,10
107.4111543,22.65241228,10
107.4109746,22.65232245,10
107.4110644,22.65232245,10
107.4111543,22.65232245,10
107.410795,22.65223261,10
107.410795,22.65214278,10
107.1126441,22.64756138,10
107.1127339,22.64756138,10
107.1131831,22.64657323,10
107.1131831,22.6464834,10
107.1139916,22.64630373,10
107.1140814,22.64630373,10
107.1141712,22.64630373,10
107.1142611,22.64630373,10
107.1143509,22.64630373,10
107.1144407,22.64630373,10
107.1145306,22.64630373,10
107.1139916,22.6462139,10
107.1143509,22.6462139,10
107.1139916,22.64612407,10
107.1139018,22.64603424,10
107.1139916,22.64603424,10
107.4207663,22.64522576,10
107.4163645,22.64513592,10
107.4164543,22.64513592,10
107.4207663,22.64513592,10
107.4163645,22.64504609,10
107.2256522,22.64414778,10
107.3446789,22.64387828,10
107.3447688,22.64387828,10
107.3448586,22.64387828,10
107.3449484,22.64387828,10
107.3450383,22.64387828,10
107.4204968,22.64387828,10
107.9404416,22.64387828,10
107.3448586,22.64378845,10
107.3449484,22.64378845,10
107.3450383,22.64378845,10
107.9404416,22.64378845,10
107.3450383,22.64369862,10
107.3450383,22.64360879,10
107.4199578,22.64342912,10
107.4199578,22.64333929,10
107.8865427,22.64262064,10
107.8865427,22.64253081,10
107.4425953,22.64226132,10
107.3478231,22.64199182,10
107.3478231,22.64190199,10
107.4226527,22.64181216,10
107.340367,22.64172233,10
107.4226527,22.64172233,10
107.3481824,22.64163249,10
107.4223832,22.64163249,10
107.4224731,22.64163249,10
107.4225629,22.64163249,10
107.4226527,22.64163249,10
107.4223832,22.64154266,10
107.4224731,22.64154266,10
107.4225629,22.64154266,10
107.4226527,22.64154266,10
107.3480027,22.64145283,10
107.3480925,22.64145283,10
107.3492604,22.64145283,10
107.4223832,22.64145283,10
107.4224731,22.64145283,10
107.3480925,22.641363,10
107.3492604,22.641363,10
107.4222934,22.641363,10
107.4223832,22.641363,10
107.4224731,22.641363,10
107.4434936,22.64127317,10
107.4434936,22.64118334,10
107.4435835,22.64118334,10
107.8849258,22.64064435,10
107.3927388,22.64055452,10
107.3160227,22.64046468,10
107.3393789,22.64046468,10
107.3394687,22.64046468,10
107.3395586,22.64046468,10
107.3160227,22.64037485,10
107.3393789,22.64037485,10
107.3394687,22.64037485,10
107.3928286,22.64037485,10
107.8305777,22.64037485,10
107.8306675,22.64037485,10
107.3160227,22.64028502,10
107.8304879,22.64028502,10
107.8305777,22.64028502,10
107.8306675,22.64028502,10
107.3160227,22.64019519,10
107.82932,22.64019519,10
107.8303082,22.64019519,10
107.830398,22.64019519,10
107.8304879,22.64019519,10
107.8305777,22.64019519,10
107.8306675,22.64019519,10
107.8307573,22.64019519,10
107.8308472,22.64019519,10
107.3159329,22.64010536,10
107.3160227,22.64010536,10
107.82932,22.64010536,10
107.8303082,22.64010536,10
107.830398,22.64010536,10
107.8304879,22.64010536,10
107.8305777,22.64010536,10
107.8306675,22.64010536,10
107.8307573,22.64010536,10
107.8308472,22.64010536,10
107.82932,22.64001553,10
107.8303082,22.64001553,10
107.830398,22.64001553,10
107.8304879,22.64001553,10
107.8305777,22.64001553,10
107.8306675,22.64001553,10
107.8307573,22.64001553,10
107.8308472,22.64001553,10
107.830937,22.64001553,10
107.8310268,22.64001553,10
107.8303082,22.6399257,10
107.830398,22.6399257,10
107.8304879,22.6399257,10
107.8305777,22.6399257,10
107.8306675,22.6399257,10
107.8307573,22.6399257,10
107.8308472,22.6399257,10
107.8328235,22.6399257,10
107.8329133,22.6399257,10
107.8330031,22.6399257,10
107.8329133,22.63983586,10
107.315843,22.63974603,10
107.3159329,22.63974603,10
107.3160227,22.63974603,10
107.3156634,22.6396562,10
107.3157532,22.6396562,10
107.315843,22.6396562,10
107.3159329,22.6396562,10
107.3160227,22.6396562,10
107.315843,22.63956637,10
107.3159329,22.63956637,10
107.339828,22.63956637,10
107.3399179,22.63956637,10
107.3400077,22.63956637,10
107.3400975,22.63956637,10
107.315843,22.63947654,10
107.339828,22.63947654,10
107.3399179,22.63947654,10
107.3400077,22.63947654,10
107.3400975,22.63947654,10
107.3401874,22.63947654,10
107.3402772,22.63947654,10
107.3396484,22.63938671,10
107.3397382,22.63938671,10
107.339828,22.63938671,10
107.3399179,22.63938671,10
107.3400077,22.63938671,10
107.3400975,22.63938671,10
107.3401874,22.63938671,10
107.3402772,22.63938671,10
107.3395586,22.63929687,10
107.3396484,22.63929687,10
107.3397382,22.63929687,10
107.339828,22.63929687,10
107.3399179,22.63929687,10
107.3400077,22.63929687,10
107.3400975,22.63929687,10
107.3401874,22.63929687,10
107.3402772,22.63929687,10
107.8337218,22.63920704,10
107.110039,22.63884772,10
107.1101288,22.63884772,10
107.3160227,22.63884772,10
107.3161125,22.63884772,10
107.110039,22.63875789,10
107.1101288,22.63875789,10
107.3161125,22.63875789,10
107.1114763,22.63866805,10
107.1115661,22.63866805,10
107.111656,22.63866805,10
107.112195,22.63866805,10
107.1122848,22.63866805,10
107.1113865,22.63857822,10
107.1114763,22.63857822,10
107.1115661,22.63857822,10
107.111656,22.63857822,10
107.1117458,22.63857822,10
107.1118356,22.63857822,10
107.1119255,22.63857822,10
107.1113865,22.63848839,10
107.1114763,22.63848839,10
107.1115661,22.63848839,10
107.111656,22.63848839,10
107.1121051,22.63803923,10
107.4462784,22.63803923,10
107.4971231,22.63803923,10
107.4972129,22.63803923,10
107.1121051,22.6379494,10
107.4464581,22.6379494,10
107.4970332,22.6379494,10
107.4971231,22.6379494,10
107.4972129,22.6379494,10
107.1121051,22.63785957,10
107.4970332,22.63785957,10
107.4971231,22.63785957,10
107.4972129,22.63785957,10
107.1121051,22.63776974,10
107.3423433,22.63776974,10
107.3424332,22.63776974,10
107.3422535,22.63767991,10
107.3423433,22.63767991,10
107.3424332,22.63767991,10
107.1170459,22.63759008,10
107.3420738,22.63741041,10
107.3421637,22.63741041,10
107.3420738,22.63732058,10
107.3421637,22.63732058,10
107.341984,22.63723075,10
107.3420738,22.63723075,10
107.3421637,22.63723075,10
107.341984,22.63714092,10
107.3420738,22.63714092,10
107.3421637,22.63714092,10
107.1076135,22.63669176,10
107.1076135,22.63660193,10
107.4449309,22.63642227,10
107.4450208,22.63642227,10
107.3405467,22.63633243,10
107.3406365,22.63633243,10
107.4266951,22.63633243,10
107.426785,22.63633243,10
107.4449309,22.63633243,10
107.4450208,22.63633243,10
107.3405467,22.6362426,10
107.3406365,22.6362426,10
107.4266951,22.6362426,10
107.426785,22.6362426,10
107.3407264,22.63615277,10
107.4266951,22.63615277,10
107.426785,22.63615277,10
107.3407264,22.63606294,10
107.4266951,22.63606294,10
107.426785,22.63606294,10
107.426246,22.63579345,10
107.426246,22.63570361,10
107.3426128,22.63552395,10
107.3427027,22.63552395,10
107.3427925,22.63552395,10
107.3426128,22.63543412,10
107.3427027,22.63543412,10
107.3427925,22.63543412,10
107.3426128,22.63534429,10
107.3427027,22.63534429,10
107.3427925,22.63534429,10
107.116956,22.63525446,10
107.3427925,22.63525446,10
107.3427925,22.63516462,10
107.3453976,22.6345358,10
107.3429722,22.63399681,10
107.343062,22.63399681,10
107.4478055,22.63399681,10
107.3429722,22.63390698,10
107.343062,22.63390698,10
107.3431518,22.63390698,10
107.3429722,22.63381715,10
107.343062,22.63381715,10
107.3431518,22.63381715,10
107.3431518,22.63372732,10
107.3435111,22.63336799,10
107.3433315,22.63327816,10
107.3434213,22.63327816,10
107.3435111,22.63327816,10
107.343601,22.63327816,10
107.3436908,22.63327816,10
107.3433315,22.63318833,10
107.3434213,22.63318833,10
107.3435111,22.63318833,10
107.343601,22.63318833,10
107.3436908,22.63318833,10
107.3433315,22.6330985,10
107.3434213,22.6330985,10
107.3435111,22.6330985,10
107.343601,22.6330985,10
107.3436908,22.6330985,10
107.3436908,22.63300867,10
107.3436908,22.63291884,10
107.3596808,22.63273917,10
107.4243595,22.63255951,10
107.4244493,22.63255951,10
107.4245392,22.63255951,10
107.424629,22.63255951,10
107.4243595,22.63246968,10
107.4244493,22.63246968,10
107.4245392,22.63246968,10
107.424629,22.63246968,10
107.3596808,22.63237985,10
107.423012,22.63166119,10
107.4231019,22.63166119,10
107.4231917,22.63166119,10
107.423012,22.63157136,10
107.4231019,22.63157136,10
107.4231917,22.63157136,10
107.423012,22.63148153,10
107.4153764,22.63121204,10
107.4154662,22.63121204,10
107.4229222,22.63121204,10
107.4135797,22.63112221,10
107.4153764,22.63112221,10
107.4154662,22.63112221,10
107.415556,22.63112221,10
107.4156459,22.63112221,10
107.4229222,22.63112221,10
107.423012,22.63112221,10
107.4151069,22.63103237,10
107.4151967,22.63103237,10
107.4152865,22.63103237,10
107.4153764,22.63103237,10
107.4154662,22.63103237,10
107.415556,22.63103237,10
107.4156459,22.63103237,10
107.4151069,22.63094254,10
107.4151967,22.63094254,10
107.4152865,22.63094254,10
107.4153764,22.63094254,10
107.4154662,22.63094254,10
107.415556,22.63094254,10
107.4156459,22.63094254,10
107.4973925,22.63094254,10
107.4974824,22.63094254,10
107.4151069,22.63085271,10
107.4151967,22.63085271,10
107.4156459,22.63085271,10
107.4973925,22.63085271,10
107.4974824,22.63085271,10
107.4156459,22.63076288,10
107.4973027,22.63076288,10
107.4973925,22.63076288,10
107.4974824,22.63076288,10
107.4973027,22.63067305,10
107.4973925,22.63067305,10
107.4974824,22.63067305,10
107.4975722,22.63067305,10
107.497662,22.63067305,10
107.4972129,22.63058322,10
107.4973027,22.63058322,10
107.4973925,22.63058322,10
107.4974824,22.63058322,10
107.4975722,22.63058322,10
107.3453078,22.63049338,10
107.4973925,22.63049338,10
107.4974824,22.63049338,10
107.3453078,22.63040355,10
107.4151967,22.63040355,10
107.4169933,22.63013406,10
107.4170832,22.63013406,10
107.417173,22.63013406,10
107.447536,22.62923574,10
107.4476259,22.62923574,10
111.0127697,26.24585308,20
111.1968346,26.22025109,20
111.0331615,26.19851186,20
111.2161483,26.06547137,20
111.2158788,26.06538154,20
111.0098951,26.00788936,20
110.9941746,25.99612143,20
110.9078465,25.72950145,20
110.6396096,25.64398184,20
110.666559,25.64335302,20
110.6396994,25.64218521,20
110.6355672,25.64011908,20
111.117154,25.43718966,20
110.2534238,25.4153606,20
110.0562436,25.3820331,20
110.0583098,25.38095512,20
110.1724856,25.34942426,20
110.0222873,25.31286282,20
111.0085477,25.31115602,20
110.1524532,25.27935566,20
110.1875773,25.27621156,20
110.1919791,25.27225897,20
110.0325281,25.24450103,20
109.3783749,25.23695518,20
108.5068294,25.22671439,20
108.504943,25.2196177,20
110.2056335,25.2176414,20
110.0148313,25.21117353,20
110.0083634,25.1931174,20
110.1665568,25.19159026,20
110.130175,25.19087161,20
110.1669161,25.18889531,20
110.1705992,25.18790717,20
110.2748037,25.18638003,20
110.1578431,25.18332576,20
110.1753602,25.18332576,20
110.1521837,25.18305626,20
110.1512854,25.18152913,20
110.1560465,25.18090031,20
110.18084,25.1777562,20
110.1414938,25.17586974,20
110.1784145,25.17056968,20
110.0021651,25.17003069,20
110.1597296,25.16868322,20
110.1784145,25.16688659,20
110.1660178,25.16598827,20
110.1657483,25.16589844,20
110.1971893,25.16580861,20
110.1787738,25.16410181,20
110.1784145,25.16023906,20
110.1744619,25.15987973,20
110.1771569,25.1595204,20
110.1752704,25.15943057,20
110.1351157,25.15754411,20
110.152004,25.15745428,20
110.1734738,25.15718478,20
110.1896435,25.15700512,20
110.171228,25.15484916,20
110.1566753,25.15377119,20
110.1540702,25.1481118,20
110.1519142,25.14676433,20
110.1238868,25.13993713,20
110.1694314,25.1381405,20
110.1198444,25.13796084,20
110.1585617,25.1364337,20
110.1618855,25.13553539,20
110.1538007,25.13526589,20
110.1550583,25.13526589,20
110.1612567,25.1347269,20
110.161616,25.13463707,20
110.1619753,25.1332896,20
110.161616,25.13203196,20
110.161616,25.13194212,20
110.1419429,25.12448611,20
110.1388886,25.12098268,20
109.3560069,25.11658093,20
110.1311631,25.11622161,20
110.1560465,25.10948424,20
110.1395175,25.10903509,20
110.1439192,25.10346553,20
110.1394276,25.10301637,20
110.1412243,25.10292654,20
110.1414039,25.10274688,20
110.1418531,25.10202823,20
110.1489498,25.10202823,20
110.1498481,25.10095025,20
110.1417632,25.10068075,20
109.0552509,25.09789598,20
110.1418531,25.09690783,20
110.1275699,25.09636884,20
110.1429311,25.09636884,20
110.1436497,25.09636884,20
110.146704,25.09439255,20
110.21812,25.09097895,20
110.2013216,25.08738569,20
110.2312355,25.07759405,20
109.0455491,25.07534826,20
110.1897333,25.07247365,20
109.0465373,25.06645494,20
108.843518,25.06573629,20
109.0309066,25.05369886,20
110.2484831,25.04606318,20
111.32188,25.04327841,20
109.0069216,25.02836637,20
109.0476152,25.02630025,20
109.1220856,25.02549176,20
109.1169652,25.02315614,20
109.207695,25.0121967,20
108.9328105,25.0119272,20
108.9310139,25.01165771,20
108.9317326,25.01111872,20
108.9317326,25.01102889,20
109.2072459,25.00617799,20
109.1400519,24.99908129,20
108.9886858,24.99297275,20
108.9878773,24.99162528,20
108.9871586,24.99144561,20
110.3560114,24.98830151,20
108.9799721,24.98812185,20
110.355742,24.98686421,20
108.974133,24.97599459,20
107.990927,24.96925723,20
108.7783901,24.96799959,20
111.2853186,24.96269953,20
108.9054119,24.96198087,20
109.0752833,24.96054357,20
111.2678913,24.96018424,20
